"","banca","tipocredito","sector_final","tipocontribuyente","NumeroTrabajadores","MAX_PORC_DEUDA_SOBREGIRO_CUENTA_CORRIENTE_ENTFIN_12M","MAX_CNT_ENTIDADES_SSFF_06M","SD_MAX_DIAS_MORA_SSFF_06M","CAT_ENTFIN_PRINCIPAL_01M","CAT_PRODUCTOS_SSFF_01M","MAX_X_CLASIF_12M","ANTIGUEDAD_RCC_01M","flag_ratios_aprobados","AUDITADO_1_PERIODO","AUDITADO_2_PERIODO","SITUACION_1_PERIODO","SITUACION_2_PERIODO","AUDITADO_1_TOTAL_INGRESOS_BRUTOS","EF_VAR_VENTAS_2a","EF_VAR_INMUEBLE_MAQ_EQUIPO_2a","EF_DIF_PROMEDIO_PAGOS_DIAS_2a","EF_ROTACION_INVENTARIOS_1a","EF_COBERTURA_SERVICIO_DEUDA_1a","EF_ActivosCirculante_PasivoCirculante_1a","EF_Cajasbancos_PasivoExigible_1a","EF_AUDITADO_1_PROMEDIO_COBRANZA_DIAS_1a","malo_sf_inicio","target_y","periodo"
"6741","BANCA CORPORATIVA","Colocacion","AGROPECUARIO","SOCIEDAD ANONIMA CERRADA",1433,0.0000340773,3,0.408248290463863,126,"PRESTAMO_COMERCIAL",0,23,1,201712,201612,201809,201806,11926,172.843742850606,9.01066866408891,-454,432,0.391613924050633,2.48118778471402,0.784460941454361,241,"pasa_filtros_sf",0,"201810"
"6742","BANCA CORPORATIVA","Colocacion","AGROPECUARIO","SOCIEDAD ANONIMA CERRADA",1433,0.0000340773,3,0.408248290463863,126,"PRESTAMO_COMERCIAL",0,24,1,201712,201612,201809,201806,11926,172.843742850606,9.01066866408891,-454,432,0.391613924050633,2.48118778471402,0.784460941454361,241,"pasa_filtros_sf",0,"201811"
"6743","BANCA CORPORATIVA","Colocacion","AGROPECUARIO","SOCIEDAD ANONIMA CERRADA",1433,0.0000340773,3,0.408248290463863,126,"PRESTAMO_COMERCIAL",0,25,1,201812,201712,201809,201806,14170,18.8160321985578,18.5995765859456,-132,355,-0.0552099533437014,1.16600905428417,0.11446608796777,264,"pasa_filtros_sf",0,"201812"
"6744","CORPORATIVO","Colocacion","AGROPECUARIO","SOCIEDAD ANONIMA CERRADA",1433,0.0000340773,4,0.408248290463863,126,"PRESTAMO_COMERCIAL",0,26,1,201812,201712,201809,201806,14170,18.8160321985578,18.5995765859456,-132,355,-0.0552099533437014,1.16600905428417,0.11446608796777,264,"pasa_filtros_sf",0,"201901"
"6745","CORPORATIVO","Colocacion","AGROPECUARIO","SOCIEDAD ANONIMA CERRADA",1433,0.0000340773,4,0.408248290463863,126,"PRESTAMO_COMERCIAL",0,27,1,201812,201712,201809,201806,14170,18.8160321985578,18.5995765859456,-132,355,-0.0552099533437014,1.16600905428417,0.11446608796777,264,"pasa_filtros_sf",0,"201902"
"6746","CORPORATIVO","Colocacion","AGROPECUARIO","SOCIEDAD ANONIMA CERRADA",1433,0.0000340773,4,0.408248290463863,126,"PRESTAMO_COMERCIAL",0,28,1,201812,201712,201903,201809,14170,18.8160321985578,18.5995765859456,-132,355,-0.0552099533437014,1.16600905428417,0.11446608796777,264,"pasa_filtros_sf",0,"201903"
"6747","CORPORATIVO","Colocacion","AGROPECUARIO","SOCIEDAD ANONIMA CERRADA",1433,0.0000340773,4,0,126,"PRESTAMO_COMERCIAL",0,29,1,201812,201712,201903,201809,14170,18.8160321985578,18.5995765859456,-132,355,-0.0552099533437014,1.16600905428417,0.11446608796777,264,"pasa_filtros_sf",0,"201904"
"6748","CORPORATIVO","Colocacion","AGROPECUARIO","SOCIEDAD ANONIMA CERRADA",1433,0.0000340773,4,0,126,"PRESTAMO_COMERCIAL",0,30,1,201812,201712,201903,201809,14170,18.8160321985578,18.5995765859456,-132,355,-0.0552099533437014,1.16600905428417,0.11446608796777,264,"pasa_filtros_sf",0,"201905"
"6749","CORPORATIVO","Colocacion","AGROPECUARIO","SOCIEDAD ANONIMA CERRADA",1433,0.0000340773,4,0,126,"PRESTAMO_COMERCIAL",0,31,1,201812,201712,201906,201903,14170,18.8160321985578,18.5995765859456,-132,355,-0.0552099533437014,1.16600905428417,0.11446608796777,264,"pasa_filtros_sf",0,"201906"
"6750","CORPORATIVO","Colocacion","AGROPECUARIO","SOCIEDAD ANONIMA CERRADA",1433,0.0000340773,4,0,126,"PRESTAMO_COMERCIAL",0,32,1,201812,201712,201906,201903,14170,18.8160321985578,18.5995765859456,-132,355,-0.0552099533437014,1.16600905428417,0.11446608796777,264,"pasa_filtros_sf",0,"201907"
"6751","CORPORATIVO","Colocacion","AGROPECUARIO","SOCIEDAD ANONIMA CERRADA",1433,0.0000340773,4,0,126,"PRESTAMO_COMERCIAL",0,33,1,201812,201712,201906,201903,14170,18.8160321985578,18.5995765859456,-132,355,-0.0552099533437014,1.16600905428417,0.11446608796777,264,"pasa_filtros_sf",0,"201908"
"6752","CORPORATIVO","Colocacion","AGROPECUARIO","SOCIEDAD ANONIMA CERRADA",1433,0.0000340773,4,0,126,"PRESTAMO_COMERCIAL",0,34,1,201812,201712,201906,201903,14170,18.8160321985578,18.5995765859456,-132,355,-0.0552099533437014,1.16600905428417,0.11446608796777,264,"pasa_filtros_sf",0,"201909"
"6753","CORPORATIVO","Colocacion","AGROPECUARIO","SOCIEDAD ANONIMA CERRADA",1433,NA,4,0,126,"PRESTAMO_COMERCIAL",0,35,1,201812,201712,201906,201903,14170,18.8160321985578,18.5995765859456,-132,355,-0.0552099533437014,1.16600905428417,0.11446608796777,264,"pasa_filtros_sf",0,"201910"
"6754","CORPORATIVO","Colocacion","AGROPECUARIO","SOCIEDAD ANONIMA CERRADA",1433,NA,4,0,126,"PRESTAMO_COMERCIAL",0,36,1,201812,201712,201906,201903,14170,18.8160321985578,18.5995765859456,-132,355,-0.0552099533437014,1.16600905428417,0.11446608796777,264,"pasa_filtros_sf",0,"201911"
"6755","CORPORATIVO","Colocacion","CONSTRUCCION","SUCURSALES O AG. DE EMP. EXTRANJ.",14,0.0000764086,2,18.6082419015518,82,"PRESTAMO_COMERCIAL/TC",0,23,1,201612,201512,201606,201506,19113,-64.0334205227602,-19.672131147541,75,15,-5.14614401363443,0.766918621079401,0.0705001412828483,338,"pasa_filtros_sf",0,"201701"
"6756","CORPORATIVO","Colocacion","CONSTRUCCION","SUCURSALES O AG. DE EMP. EXTRANJ.",14,0.0000878323,2,6.4005208121423,82,"PRESTAMO_COMERCIAL/TC",0,24,1,201612,201512,201606,201506,19113,-64.0334205227602,-19.672131147541,75,15,-5.14614401363443,0.766918621079401,0.0705001412828483,338,"pasa_filtros_sf",0,"201702"
"6757","CORPORATIVO","Colocacion","CONSTRUCCION","SUCURSALES O AG. DE EMP. EXTRANJ.",14,0.0000878323,2,6.40052081214229,82,"PRESTAMO_COMERCIAL/TC",0,25,1,201612,201512,201703,201606,19113,-64.0334205227602,-19.672131147541,75,15,-5.14614401363443,0.766918621079401,0.0705001412828483,338,"pasa_filtros_sf",0,"201703"
"6758","CORPORATIVO","Colocacion","CONSTRUCCION","SUCURSALES O AG. DE EMP. EXTRANJ.",14,0.0000878323,2,1.22474487139159,82,"PRESTAMO_COMERCIAL/TC",0,26,1,201612,201512,201703,201606,19113,-64.0334205227602,-19.672131147541,75,15,-5.14614401363443,0.766918621079401,0.0705001412828483,338,"pasa_filtros_sf",0,"201704"
"6759","CORPORATIVO","Colocacion","CONSTRUCCION","SUCURSALES O AG. DE EMP. EXTRANJ.",14,0.0000878323,2,1.22474487139159,82,"PRESTAMO_COMERCIAL/TC",0,27,1,201612,201512,201703,201606,19113,-64.0334205227602,-19.672131147541,75,15,-5.14614401363443,0.766918621079401,0.0705001412828483,338,"pasa_filtros_sf",0,"201705"
"6760","CORPORATIVO","Colocacion","CONSTRUCCION","SUCURSALES O AG. DE EMP. EXTRANJ.",14,0.0000878323,2,1.22474487139159,82,"PRESTAMO_COMERCIAL/TC",0,28,1,201612,201512,201703,201606,19113,-64.0334205227602,-19.672131147541,75,15,-5.14614401363443,0.766918621079401,0.0705001412828483,338,"pasa_filtros_sf",0,"201706"
"6761","GRAN EMPRESA","Colocacion","CONSTRUCCION","SUCURSALES O AG. DE EMP. EXTRANJ.",14,0.0000878323,2,1.22474487139159,82,"PRESTAMO_COMERCIAL/TC",0,29,1,201612,201512,201703,201606,19113,-64.0334205227602,-19.672131147541,75,15,-5.14614401363443,0.766918621079401,0.0705001412828483,338,"pasa_filtros_sf",0,"201707"
"6762","GRAN EMPRESA","Colocacion","CONSTRUCCION","SUCURSALES O AG. DE EMP. EXTRANJ.",14,0.0000878323,2,0,82,"PRESTAMO_COMERCIAL/TC",0,30,1,201612,201512,201703,201606,19113,-64.0334205227602,-19.672131147541,75,15,-5.14614401363443,0.766918621079401,0.0705001412828483,338,"pasa_filtros_sf",0,"201708"
"6763","GRAN EMPRESA","Colocacion","CONSTRUCCION","SUCURSALES O AG. DE EMP. EXTRANJ.",14,0.0000878323,2,0,82,"PRESTAMO_COMERCIAL/TC",0,31,1,201612,201512,201703,201606,19113,-64.0334205227602,-19.672131147541,75,15,-5.14614401363443,0.766918621079401,0.0705001412828483,338,"pasa_filtros_sf",0,"201709"
"6764","BANCA EMPRESA","Colocacion","TEXTIL","SOCIEDAD ANONIMA CERRADA",0,0.0003651262,4,11.839200423452,1,"PRESTAMO_COMERCIAL/TC",0,42,1,201812,201712,NA,NA,3964,-8.55824682814302,186.111111111111,-139,202,2.84913793103448,2.03513174404015,0.0840652446675031,0,"pasa_filtros_sf",0,"201907"
"6765","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",47,NA,4,0,4,"CREDITO_COMERCIO_EXTERIOR/CREDITO_INMOBILIARIO/LEASING/PRESTAMO_COMERCIAL/TC",0,32,1,201712,201612,201807,201804,6850,33.554299083642,48.2142857142857,-243,60,1.85,2.06320541760722,0.495109104589917,66,"pasa_filtros_sf",0,"201807"
"6766","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",47,NA,5,0,4,"CREDITO_COMERCIO_EXTERIOR/CREDITO_INMOBILIARIO/LEASING/PRESTAMO_COMERCIAL/TC",0,33,1,201712,201612,201807,201804,6850,33.554299083642,48.2142857142857,-243,60,1.85,2.06320541760722,0.495109104589917,66,"pasa_filtros_sf",0,"201808"
"6767","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",47,NA,5,0,4,"CREDITO_COMERCIO_EXTERIOR/CREDITO_INMOBILIARIO/LEASING/PRESTAMO_COMERCIAL/TC",0,34,1,201712,201612,201809,201807,6850,33.554299083642,48.2142857142857,-243,60,1.85,2.06320541760722,0.495109104589917,66,"pasa_filtros_sf",0,"201809"
"6768","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",47,NA,5,0,4,"CREDITO_COMERCIO_EXTERIOR/CREDITO_INMOBILIARIO/LEASING/PRESTAMO_COMERCIAL/TC",0,38,1,201812,201712,201809,201807,9132,33.3138686131387,137.228915662651,9,68,2.40604026845638,1.54444001594261,0.28417696293344,72,"pasa_filtros_sf",0,"201901"
"6769","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",47,0.0008426102,5,0.816496580927726,82,"CREDITO_COMERCIO_EXTERIOR/CREDITO_INMOBILIARIO/LEASING/PRESTAMO_COMERCIAL/TC",0,45,1,201812,201712,201905,201809,9132,33.3138686131387,137.228915662651,9,68,2.40604026845638,1.54444001594261,0.28417696293344,72,"pasa_filtros_sf",0,"201908"
"6770","TRANSPORTE","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,2,0,101,"PRESTAMO_COMERCIAL",0,33,1,201612,201512,201707,NA,3157,5.69132909273518,304.568527918782,0,0,0.701127819548872,NA,NA,0,"pasa_filtros_sf",0,"201711"
"6771","TRANSPORTE","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,2,0,101,"LEASING/PRESTAMO_COMERCIAL",0,34,1,201712,201612,201707,NA,3502,10.92809629395,119.447929736512,0,28,0.852367688022284,NA,NA,0,"pasa_filtros_sf",0,"201712"
"6772","BANCA EMPRESA","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,2,0,101,"LEASING/PRESTAMO_COMERCIAL",0,35,1,201712,201612,201707,NA,3502,10.92809629395,119.447929736512,0,28,0.852367688022284,NA,NA,0,"pasa_filtros_sf",0,"201801"
"6773","BANCA EMPRESA","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,2,0,101,"LEASING/PRESTAMO_COMERCIAL",0,36,1,201712,201612,201707,NA,3502,10.92809629395,119.447929736512,0,28,0.852367688022284,NA,NA,0,"pasa_filtros_sf",0,"201802"
"6774","BANCA EMPRESA","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,2,0,82,"LEASING",0,37,1,201712,201612,201707,NA,3502,10.92809629395,119.447929736512,0,28,0.852367688022284,NA,NA,0,"pasa_filtros_sf",0,"201803"
"6775","BANCA EMPRESA","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,2,0,82,"LEASING",0,38,1,201712,201612,201707,NA,3502,10.92809629395,119.447929736512,0,28,0.852367688022284,NA,NA,0,"pasa_filtros_sf",0,"201804"
"6776","BANCA EMPRESA","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,2,0,82,"LEASING",0,39,1,201712,201612,201707,NA,3502,10.92809629395,119.447929736512,0,28,0.852367688022284,NA,NA,0,"pasa_filtros_sf",0,"201805"
"6777","BANCA EMPRESA","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,2,0,82,"LEASING",0,40,1,201712,201612,201707,NA,3502,10.92809629395,119.447929736512,0,28,0.852367688022284,NA,NA,0,"pasa_filtros_sf",0,"201806"
"6778","BANCA EMPRESA","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,2,0,82,"LEASING",0,41,1,201712,201612,201807,201707,3502,10.92809629395,119.447929736512,0,28,0.852367688022284,NA,NA,0,"pasa_filtros_sf",0,"201807"
"6779","BANCA EMPRESA","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,1,0,82,"LEASING",0,42,1,201712,201612,201808,201807,3502,10.92809629395,119.447929736512,0,28,0.852367688022284,NA,NA,0,"pasa_filtros_sf",0,"201808"
"6780","BANCA EMPRESA","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,1,0,82,"LEASING",0,43,1,201712,201612,201808,201807,3502,10.92809629395,119.447929736512,0,28,0.852367688022284,NA,NA,0,"pasa_filtros_sf",0,"201809"
"6781","BANCA EMPRESA","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,1,0,82,"LEASING",0,44,1,201712,201612,201808,201807,3502,10.92809629395,119.447929736512,0,28,0.852367688022284,NA,NA,0,"pasa_filtros_sf",0,"201810"
"6782","BANCA EMPRESA","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,1,0,82,"LEASING",0,45,1,201712,201612,201811,201808,3502,10.92809629395,119.447929736512,0,28,0.852367688022284,NA,NA,0,"pasa_filtros_sf",0,"201811"
"6783","BANCA EMPRESA","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,1,0,82,"LEASING",0,46,1,201812,201712,201811,201808,3778,7.88121073672188,14.3891747665333,0,20,2.10725075528701,NA,NA,0,"pasa_filtros_sf",0,"201812"
"6784","BANCA EMPRESA","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,1,0,82,"LEASING",0,47,1,201812,201712,201811,201808,3778,7.88121073672188,14.3891747665333,0,20,2.10725075528701,NA,NA,0,"pasa_filtros_sf",0,"201901"
"6785","BANCA EMPRESA","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,1,0,82,"LEASING",0,48,1,201812,201712,201811,201808,3778,7.88121073672188,14.3891747665333,0,20,2.10725075528701,NA,NA,0,"pasa_filtros_sf",0,"201902"
"6786","BANCA EMPRESA","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,1,0,82,"LEASING",0,49,1,201812,201712,201811,201808,3778,7.88121073672188,14.3891747665333,0,20,2.10725075528701,NA,NA,0,"pasa_filtros_sf",0,"201903"
"6787","BANCA EMPRESA","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,1,0,82,"LEASING",0,50,1,201812,201712,201811,201808,3778,7.88121073672188,14.3891747665333,0,20,2.10725075528701,NA,NA,0,"pasa_filtros_sf",0,"201904"
"6788","BANCA EMPRESA","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,1,0,82,"LEASING",0,51,1,201812,201712,201811,201808,3778,7.88121073672188,14.3891747665333,0,20,2.10725075528701,NA,NA,0,"pasa_filtros_sf",0,"201905"
"6789","BANCA EMPRESA","Colocacion","TRANSPORTE","EMPRESA INDIVIDUAL DE RESP. LTDA",21,NA,1,0,82,"LEASING",0,52,1,201812,201712,201811,201808,3778,7.88121073672188,14.3891747665333,0,20,2.10725075528701,NA,NA,0,"pasa_filtros_sf",0,"201906"
"6790","MEDIANA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",123,NA,2,0.816496580927726,1,"LEASING/PRESTAMO_COMERCIAL/TC",0,20,1,201612,NA,201705,201606,10356,NA,NA,NA,1,11.2586206896552,1.8540012217471,0.337202199144777,86,"pasa_filtros_sf",0,"201705"
"6791","MEDIANA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",123,NA,2,0.816496580927726,1,"LEASING/PRESTAMO_COMERCIAL/TC",0,21,1,201612,NA,201705,201606,10356,NA,NA,NA,1,11.2586206896552,1.8540012217471,0.337202199144777,86,"pasa_filtros_sf",0,"201706"
"6792","MEDIANA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",123,NA,2,0,1,"LEASING/PRESTAMO_COMERCIAL/TC",0,22,1,201612,NA,201707,201705,10356,NA,NA,NA,1,11.2586206896552,1.8540012217471,0.337202199144777,86,"pasa_filtros_sf",0,"201707"
"6793","MEDIANA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",123,NA,2,0,1,"LEASING/PRESTAMO_COMERCIAL/TC",0,23,1,201612,NA,201707,201705,10356,NA,NA,NA,1,11.2586206896552,1.8540012217471,0.337202199144777,86,"pasa_filtros_sf",0,"201708"
"6794","MEDIANA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",123,NA,2,0,1,"LEASING/PRESTAMO_COMERCIAL/TC",0,24,1,201612,NA,201707,201705,10356,NA,NA,NA,1,11.2586206896552,1.8540012217471,0.337202199144777,86,"pasa_filtros_sf",0,"201709"
"6795","MEDIANA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",123,NA,2,0,1,"LEASING/PRESTAMO_COMERCIAL/TC",0,25,1,201612,NA,201707,201705,10356,NA,NA,NA,1,11.2586206896552,1.8540012217471,0.337202199144777,86,"pasa_filtros_sf",0,"201710"
"6796","MEDIANA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",123,NA,2,0,1,"LEASING/PRESTAMO_COMERCIAL/TC",0,26,1,201612,NA,201707,201705,10356,NA,NA,NA,1,11.2586206896552,1.8540012217471,0.337202199144777,86,"pasa_filtros_sf",0,"201711"
"6797","MEDIANA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",123,NA,2,0,82,"LEASING/TC",0,27,1,201612,NA,201712,201707,10356,NA,NA,NA,1,11.2586206896552,1.8540012217471,0.337202199144777,86,"pasa_filtros_sf",0,"201712"
"6798","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",123,NA,2,0,82,"LEASING/TC",0,28,1,201612,NA,201712,201707,10356,NA,NA,NA,1,11.2586206896552,1.8540012217471,0.337202199144777,86,"pasa_filtros_sf",0,"201801"
"6799","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",123,NA,2,0,82,"LEASING/TC",0,29,1,201612,NA,201712,201707,10356,NA,NA,NA,1,11.2586206896552,1.8540012217471,0.337202199144777,86,"pasa_filtros_sf",0,"201802"
"6800","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",123,NA,2,0,82,"LEASING/TC",0,30,1,201612,NA,201712,201707,10356,NA,NA,NA,1,11.2586206896552,1.8540012217471,0.337202199144777,86,"pasa_filtros_sf",0,"201803"
"6801","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",123,NA,2,0,82,"LEASING/TC",0,31,1,201612,NA,201712,201707,10356,NA,NA,NA,1,11.2586206896552,1.8540012217471,0.337202199144777,86,"pasa_filtros_sf",0,"201804"
"6802","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA CERRADA",123,NA,2,0,1,"LEASING/TC",0,39,1,201812,201612,201811,201806,16448,58.8258014677482,-66.2627551020408,-26,1,NA,10.7134502923977,4.73245614035088,89,"pasa_filtros_sf",0,"201812"
"6803","GRAN EMPRESA","Colocacion","MAQUINARIA Y EQUIPO","SOCIEDAD ANONIMA",65,0.0239742432,8,7.96659693135448,55,"LEASING/PRESTAMO_COMERCIAL",1,33,1,201612,201512,201709,201708,29922,-2.80647047359189,-4.83785867932952,230,299,0.904237978810106,0.882178960844038,0.0177459939080916,82,"pasa_filtros_sf",1,"201711"
"6804","GRAN EMPRESA","Colocacion","MAQUINARIA Y EQUIPO","SOCIEDAD ANONIMA",65,0.0239742432,8,8.64098759787715,55,"LEASING/PRESTAMO_COMERCIAL",1,34,1,201612,201512,201709,201708,29922,-2.80647047359189,-4.83785867932952,230,299,0.904237978810106,0.882178960844038,0.0177459939080916,82,"pasa_filtros_sf",1,"201712"
"6805","BANCA EMPRESA","Colocacion","SERVICIOS","SOCIEDAD ANONIMA",17,0.0004632202,6,7.65288616579828,6,"CREDITO_COMERCIO_EXTERIOR/PRESTAMO_COMERCIAL",1,57,1,201812,201712,201907,201906,7094,13.3045839322792,-1.79277616662272,2,512,1.67538126361656,1.63535391566265,0.0224021084337349,100,"pasa_filtros_sf",1,"201911"
"6806","MEDIANA EMPRESA","Colocacion","TRANSPORTE","SOCIEDAD ANONIMA CERRADA",99,0.0008155559,5,3.50238014308365,4,"LEASING/PRESTAMO_COMERCIAL/TC",0,23,1,201612,201512,201609,201606,21775,29.875939401169,20.7723667161773,0,41,1.61072520144485,0.715132358751482,0.0969972342947452,22,"pasa_filtros_sf",1,"201701"
"6807","MEDIANA EMPRESA","Colocacion","TRANSPORTE","SOCIEDAD ANONIMA CERRADA",99,0.0008155559,5,3.50238014308365,4,"LEASING/PRESTAMO_COMERCIAL/TC",0,24,1,201612,201512,201609,201606,21775,29.875939401169,20.7723667161773,0,41,1.61072520144485,0.715132358751482,0.0969972342947452,22,"pasa_filtros_sf",1,"201702"
"6808","MEDIANA EMPRESA","Colocacion","TRANSPORTE","SOCIEDAD ANONIMA CERRADA",99,0.0083153209,5,3.39116499156263,4,"LEASING/PRESTAMO_COMERCIAL/TC",0,25,1,201612,201512,201609,201606,21775,29.875939401169,20.7723667161773,0,41,1.61072520144485,0.715132358751482,0.0969972342947452,22,"pasa_filtros_sf",1,"201703"
"6809","TRANSPORTES","Colocacion","TRANSPORTE","SOCIEDAD ANONIMA CERRADA",99,0.0083153209,5,14.274686219552,4,"LEASING/PRESTAMO_COMERCIAL/TC",0,31,1,201612,201512,201708,201609,21775,29.875939401169,20.7723667161773,0,41,1.61072520144485,0.715132358751482,0.0969972342947452,22,"pasa_filtros_sf",1,"201709"
"6810","TRANSPORTE","Colocacion","TRANSPORTE","SOCIEDAD ANONIMA CERRADA",99,0.0083153209,5,14.0392307481571,4,"LEASING/PRESTAMO_COMERCIAL/TC",0,32,1,201612,201512,201708,201609,21775,29.875939401169,20.7723667161773,0,41,1.61072520144485,0.715132358751482,0.0969972342947452,22,"pasa_filtros_sf",1,"201710"
"6811","TRANSPORTE","Colocacion","TRANSPORTE","SOCIEDAD ANONIMA CERRADA",99,0.0083153209,5,10.3424690798023,4,"LEASING/PRESTAMO_COMERCIAL/TC",0,33,1,201612,201512,201708,201609,21775,29.875939401169,20.7723667161773,0,41,1.61072520144485,0.715132358751482,0.0969972342947452,22,"pasa_filtros_sf",1,"201711"
"6812","TRANSPORTE","Colocacion","TRANSPORTE","SOCIEDAD ANONIMA CERRADA",99,0.0083153209,5,12.4699639133399,4,"LEASING/PRESTAMO_COMERCIAL/TC",0,34,1,201712,201612,201708,201609,21824,0.225028702640651,34.1924848231107,0,42,1.65369863013699,0.768683836309054,0.100331805972508,39,"pasa_filtros_sf",1,"201712"
"6813","BANCA EMPRESA","Colocacion","TRANSPORTE","SOCIEDAD ANONIMA CERRADA",99,0.0153342475,6,8.14043405886115,55,"LEASING/PRESTAMO_COMERCIAL/TC",1,43,1,201712,201612,201808,201708,21824,0.225028702640651,34.1924848231107,0,42,1.65369863013699,0.768683836309054,0.100331805972508,39,"pasa_filtros_sf",1,"201809"
"6814","BANCA EMPRESA","Colocacion","TRANSPORTE","SOCIEDAD ANONIMA CERRADA",99,0.0153342475,6,8.16700679563817,55,"LEASING/PRESTAMO_COMERCIAL/TC",1,44,1,201712,201612,201808,201708,21824,0.225028702640651,34.1924848231107,0,42,1.65369863013699,0.768683836309054,0.100331805972508,39,"pasa_filtros_sf",1,"201810"
"6815","BANCA EMPRESA","Colocacion","TRANSPORTE","SOCIEDAD ANONIMA CERRADA",99,0.0153342475,6,7.33939143707887,55,"LEASING/PRESTAMO_COMERCIAL/TC",1,45,1,201712,201612,201808,201708,21824,0.225028702640651,34.1924848231107,0,42,1.65369863013699,0.768683836309054,0.100331805972508,39,"pasa_filtros_sf",1,"201811"
"6816","BANCA EMPRESA","Colocacion","TRANSPORTE","SOCIEDAD ANONIMA CERRADA",99,1,6,9.912954487269,55,"LEASING/PRESTAMO_COMERCIAL",1,48,1,201812,201712,201808,201708,23061,5.66807184750733,7.20121677748962,0,92,1.14593596059113,1.67264653641208,0.125577264653641,72,"pasa_filtros_sf",1,"201902"
"6817","BANCA EMPRESA","Colocacion","TRANSPORTE","SOCIEDAD ANONIMA CERRADA",99,1,6,10.1077528000375,55,"LEASING/PRESTAMO_COMERCIAL",1,49,1,201812,201712,201808,201708,23061,5.66807184750733,7.20121677748962,0,92,1.14593596059113,1.67264653641208,0.125577264653641,72,"pasa_filtros_sf",1,"201903"
"6818","BANCA CORPORATIVA","Colocacion","ELECTRICIDAD, GAS Y AGUA","SOCIEDAD ANONIMA",148,NA,2,0,1,"LEASING/PRESTAMO_COMERCIAL",0,37,1,201712,201612,201803,NA,29724,-26.7953896167865,19.4226855224519,180,0,0.348847557177183,0.866431861284205,0.157816309943105,63,"pasa_filtros_sf",0,"201803"
"6819","BANCA CORPORATIVA","Colocacion","ELECTRICIDAD, GAS Y AGUA","SOCIEDAD ANONIMA",148,NA,2,2.04124145231931,1,"LEASING/PRESTAMO_COMERCIAL/TC",0,38,1,201712,201612,201803,NA,29724,-26.7953896167865,19.4226855224519,180,0,0.348847557177183,0.866431861284205,0.157816309943105,63,"pasa_filtros_sf",0,"201804"
